date,obs,sim,bf
1990-09-29 00:00:00 +0000 UTC,0.00027755115284285503,0.0002905469662141378,0.00026972303285434525
1990-09-30 00:00:00 +0000 UTC,0.0005371128357118316,0.00037663537805021434,0.0003253368996486167
1990-10-01 00:00:00 +0000 UTC,0.0007941046336877238,0.0005909327084314437,0.00037782933413824484
1990-10-02 00:00:00 +0000 UTC,0.0007838249715721472,0.0007984149463454325,0.00042737553255025196
1990-10-03 00:00:00 +0000 UTC,0.0006758884580869737,0.0006456214109342204,0.00042464513474779086
1990-10-04 00:00:00 +0000 UTC,0.0006501892415264128,0.000513027486465422,0.00044485772011472886
1990-10-05 00:00:00 +0000 UTC,0.0007375664307804332,0.0006415405615284388,0.0004906418249810908
1990-10-06 00:00:00 +0000 UTC,0.0008069542726038139,0.000850979119153679,0.000525447693654673
1990-10-07 00:00:00 +0000 UTC,0.0007015876133759151,0.0006573071538041027,0.0004959559589504261
1990-10-08 00:00:00 +0000 UTC,0.0005730917143879691,0.0005256093366565067,0.00047734016679281684
1990-10-09 00:00:00 +0000 UTC,0.0008403631744794378,0.0006937039887824235,0.0005213011335779894
1990-10-10 00:00:00 +0000 UTC,0.0010922151413975416,0.0013516548712473823,0.0005627947088693426
1990-10-11 00:00:00 +0000 UTC,0.001341497131515132,0.0015961981818229222,0.0006019593796299481
1990-10-12 00:00:00 +0000 UTC,0.0013620565782895238,0.0015134266471619926,0.0006389258599830228
1990-10-13 00:00:00 +0000 UTC,0.001413454888867407,0.001463157513779322,0.0006738175274771049
1990-10-14 00:00:00 +0000 UTC,0.001469993030503078,0.0020096666812802664,0.0007067508348650324
1990-10-15 00:00:00 +0000 UTC,0.0013954654188935284,0.0017440961494049638,0.0007378356987710545
1990-10-16 00:00:00 +0000 UTC,0.0011847322229809696,0.0015449703215947256,0.0007671758665432757
1990-10-17 00:00:00 +0000 UTC,0.0010125476987302038,0.0013749683597011628,0.0007948692625158186
1990-10-18 00:00:00 +0000 UTC,0.0009662891579384897,0.0015481992410102561,0.0008210083148363773
1990-10-19 00:00:00 +0000 UTC,0.0009688590734673838,0.0014210477682465102,0.0008456802639499611
1990-10-20 00:00:00 +0000 UTC,0.00093545017159176,0.001504221938471818,0.0008689674537684118
1990-10-21 00:00:00 +0000 UTC,0.000860922498710591,0.001255629947000365,0.0008800962943158171
1990-10-22 00:00:00 +0000 UTC,0.0007478461541676291,0.0010241455593246814,0.0008306992434968804
1990-10-23 00:00:00 +0000 UTC,0.000670748565757566,0.0008691227944644111,0.0007840746945568495
1990-10-24 00:00:00 +0000 UTC,0.0005987908696769105,0.0008216244623627148,0.0007418289921005442
1990-10-25 00:00:00 +0000 UTC,0.0005628120522723925,0.0007918696082876789,0.0007176195904031078
1990-10-26 00:00:00 +0000 UTC,0.0005139835959517843,0.0007808777736123834,0.0006773418485187788
1990-10-27 00:00:00 +0000 UTC,0.0004934242410848215,0.0007086719348800535,0.0006393247702409009
1990-10-28 00:00:00 +0000 UTC,0.0005268331735962551,0.0007393509621631615,0.0006741940481505617
1990-10-29 00:00:00 +0000 UTC,0.0005551023056857101,0.0009199272322746169,0.0006722856293907895
1990-10-30 00:00:00 +0000 UTC,0.0005628120522723925,0.0007666356516204479,0.000636289037376135
1990-10-31 00:00:00 +0000 UTC,0.0005448225822985141,0.0006687163739827694,0.0006005761249166689
1990-11-01 00:00:00 +0000 UTC,0.0005216933425384667,0.0006283554536283176,0.0005668676664732533
1990-11-02 00:00:00 +0000 UTC,0.0005062738493651019,0.0005930878283971904,0.0005350511583147231
1990-11-03 00:00:00 +0000 UTC,0.0004959941566137156,0.0005597996646034728,0.0005050204111922736
1990-11-04 00:00:00 +0000 UTC,0.0005062738493651019,0.0005343877453227392,0.00048492710064548014
1990-11-05 00:00:00 +0000 UTC,0.0005987908696769105,0.0006061265545313947,0.0005284622365761196
1990-11-06 00:00:00 +0000 UTC,0.0009919883132274313,0.0009976962657736732,0.0005695538815662059
1990-11-07 00:00:00 +0000 UTC,0.001225850871443276,0.0014722366195691421,0.0006083391811155505
1990-11-08 00:00:00 +0000 UTC,0.0012361305335588527,0.0014989057218923196,0.0006449475831762445
1990-11-09 00:00:00 +0000 UTC,0.0010896451645970283,0.0013869248500323985,0.0006795012701919241
1990-11-10 00:00:00 +0000 UTC,0.0009560094958229132,0.001119096971381402,0.0007121155668880228
1990-11-11 00:00:00 +0000 UTC,0.0008583525831816969,0.0009333194731607155,0.0006985474467663522
1990-11-12 00:00:00 +0000 UTC,0.0007786851405143589,0.0007800441578558288,0.0006643392439361615
1990-11-13 00:00:00 +0000 UTC,0.00071700710654928,0.0007036922481634738,0.000627051961163042
1990-11-14 00:00:00 +0000 UTC,0.0006733184812864601,0.0006560559155757303,0.00059185749688483
1990-11-15 00:00:00 +0000 UTC,0.0006604689036419895,0.0006813836865160025,0.0006293909643034683
1990-11-16 00:00:00 +0000 UTC,0.0006964477823181268,0.0008691330733790602,0.0006645535515722935
1990-11-17 00:00:00 +0000 UTC,0.0007247168531359625,0.0008350545768412436,0.0006521929765881935
1990-11-18 00:00:00 +0000 UTC,0.0006964477823181268,0.0007253837976054784,0.0006155874257906804
1990-11-19 00:00:00 +0000 UTC,0.0006244900862374714,0.0006440610942272498,0.0005810364300057023
1990-11-20 00:00:00 +0000 UTC,0.0005756616299168632,0.0006079119605386732,0.0005484246734899478
1990-11-21 00:00:00 +0000 UTC,0.0005602421367434983,0.0005737917645986224,0.0005176433128119077
1990-11-22 00:00:00 +0000 UTC,0.0006861681202025502,0.0006367111690056442,0.0005593421901360448
1990-11-23 00:00:00 +0000 UTC,0.0009020412084445167,0.0010107722167515213,0.0005987006399688081
1990-11-24 00:00:00 +0000 UTC,0.0009842785666407488,0.001210607936328538,0.0006358500231811343
1990-11-25 00:00:00 +0000 UTC,0.0009328802560628658,0.0010788632577167505,0.000670914327769356
1990-11-26 00:00:00 +0000 UTC,0.0008686323065688928,0.0009433068428085176,0.0007040105826715809
1990-11-27 00:00:00 +0000 UTC,0.0008275135968349671,0.0009077003459055168,0.0007315758373872518
1990-11-28 00:00:00 +0000 UTC,0.000809524188132708,0.0009394653620335314,0.000761267351589281
1990-11-29 00:00:00 +0000 UTC,0.0007555559007543116,0.0009527041881560443,0.0007326898113808113
1990-11-30 00:00:00 +0000 UTC,0.0007041575289048092,0.0008391554206489938,0.0007577201060319594
1990-12-01 00:00:00 +0000 UTC,0.0006578989881130953,0.0009068958580626713,0.0007151916476962859
1990-12-02 00:00:00 +0000 UTC,0.0006244900862374714,0.0007830802911781778,0.0007228591799346692
1990-12-03 00:00:00 +0000 UTC,0.0005705217988590749,0.0008387741114900177,0.0006822873562867509
1990-12-04 00:00:00 +0000 UTC,0.0007401364075809467,0.0008124055923278486,0.0007147452786891492
1990-12-05 00:00:00 +0000 UTC,0.0010716558171663885,0.001074339772499918,0.0007292089854560494
1990-12-06 00:00:00 +0000 UTC,0.000989418397698537,0.0008570990738921514,0.0006882807670953527
1990-12-07 00:00:00 +0000 UTC,0.0008840517997422576,0.0007201168273078702,0.000649649721550119
1990-12-08 00:00:00 +0000 UTC,0.000809524188132708,0.0006796989233309519,0.0006131869156990086
1990-12-09 00:00:00 +0000 UTC,0.0007735453094565707,0.000823490356804041,0.000649523229588076
1990-12-10 00:00:00 +0000 UTC,0.0007838249715721472,0.001455485590290837,0.0006838200998897273
1990-12-11 00:00:00 +0000 UTC,0.0007529859852254174,0.001472178131080065,0.0007161919941902717
1990-12-12 00:00:00 +0000 UTC,0.0007401364075809467,0.0011893364054691561,0.0007467469553686144
1990-12-13 00:00:00 +0000 UTC,0.000763265647340994,0.000954564549887027,0.000725740146350101
1990-12-14 00:00:00 +0000 UTC,0.0007709753939276764,0.0008002624809126217,0.0006917193434860801
1990-12-15 00:00:00 +0000 UTC,0.0007221469376070683,0.0007352951508942025,0.0006528953014087456
1990-12-16 00:00:00 +0000 UTC,0.0006733184812864601,0.0006830946257569138,0.0006162503313169164
1990-12-17 00:00:00 +0000 UTC,0.0006604689036419895,0.0006447546620954506,0.000581662128719253
1990-12-18 00:00:00 +0000 UTC,0.0007015876133759151,0.0006872138735566579,0.0006197678302475512
1990-12-19 00:00:00 +0000 UTC,0.0008275135968349671,0.0009635955311744003,0.0006557347779973802
1990-12-20 00:00:00 +0000 UTC,0.0008943314618578343,0.0010105422208164594,0.0006729613355218791
1990-12-21 00:00:00 +0000 UTC,0.0008557826676528028,0.0007989571166542511,0.0006374631640431443
1990-12-22 00:00:00 +0000 UTC,0.0010279671919035686,0.0007582938498695659,0.0006724369280829584
1990-12-23 00:00:00 +0000 UTC,0.0013954654188935284,0.0012272381873705445,0.0007054477241944195
1990-12-24 00:00:00 +0000 UTC,0.0015625101120865061,0.001835323393040037,0.0007366057276244173
1990-12-25 00:00:00 +0000 UTC,0.001593349098433236,0.0014925323719929497,0.0007660149298280167
1990-12-26 00:00:00 +0000 UTC,0.001554800426771443,0.0012062352855784113,0.0007937734855453416
1990-12-27 00:00:00 +0000 UTC,0.0015162516325664115,0.0009674732038882067,0.0007532047995868314
1990-12-28 00:00:00 +0000 UTC,0.0014725630073035916,0.0007949158851896191,0.0007109297712716836
1990-12-29 00:00:00 +0000 UTC,0.0012592598345905193,0.0009288943220863958,0.0007417800845548005
1990-12-30 00:00:00 +0000 UTC,0.001513681655765898,0.0019477205156135688,0.0007708988662965751
1990-12-31 00:00:00 +0000 UTC,0.0016473173858116323,0.0032401747373870036,0.0007983833019437532
1991-01-01 00:00:00 +0000 UTC,0.0018169320558051234,0.0027087353160582424,0.0008243251222280875
1991-01-02 00:00:00 +0000 UTC,0.0015085418247081097,0.002239893673977132,0.0008488109093224204
1991-01-03 00:00:00 +0000 UTC,0.0012052915472121229,0.0018465885947275783,0.0008719223858131839
1991-01-04 00:00:00 +0000 UTC,0.0009148907860889874,0.0015169329319891496,0.0008937366874537767
1991-01-05 00:00:00 +0000 UTC,0.0007658355628698882,0.0012408949068981165,0.000892624580660678
1991-01-06 00:00:00 +0000 UTC,0.0006887380357314444,0.001018533800905197,0.0008425243563353328
1991-01-07 00:00:00 +0000 UTC,0.0006090705317924872,0.0008814948715975849,0.0007952361008172906
1991-01-08 00:00:00 +0000 UTC,0.0005448225822985141,0.0008320193230125426,0.0007506019870971974
1991-01-09 00:00:00 +0000 UTC,0.000508843764893996,0.0007853206821403659,0.0007084730465018288
1991-01-10 00:00:00 +0000 UTC,0.0004882844100270331,0.000741243089841211,0.0006687086715034045
1991-01-11 00:00:00 +0000 UTC,0.00046515513963117617,0.0006996394348610063,0.0006311761464346603
1991-01-12 00:00:00 +0000 UTC,0.000444595815400023,0.0006603708628400002,0.0005957502045434137
1991-01-13 00:00:00 +0000 UTC,0.00042917629159084844,0.0006233063128791217,0.0005623126099082717
1991-01-14 00:00:00 +0000 UTC,0.00041632671394637767,0.0005883220801174219,0.0005307517628201002
1991-01-15 00:00:00 +0000 UTC,0.0004317462071197426,0.0005553014028606734,0.000500962327312198
1991-01-16 00:00:00 +0000 UTC,0.00047286491685366827,0.0006499994362580928,0.0005435974561508125
1991-01-17 00:00:00 +0000 UTC,0.0005114136804228902,0.0012836135399800991,0.0005838396086304592
1991-01-18 00:00:00 +0000 UTC,0.0005576722212146042,0.0019539565342275374,0.0006218230950255658
1991-01-19 00:00:00 +0000 UTC,0.0006219201707085772,0.0015801069707190338,0.0006576746871951683
1991-01-20 00:00:00 +0000 UTC,0.0006887380357314444,0.0012682855452102032,0.000691514041690576
1991-01-21 00:00:00 +0000 UTC,0.0005808014609746515,0.0010086337126073864,0.0006962306356801385
1991-01-22 00:00:00 +0000 UTC,0.0005216933425384667,0.0008035302708631379,0.0006571533888896286
1991-01-23 00:00:00 +0000 UTC,0.0004882844100270331,0.0006875496688058038,0.0006202694256727935
1991-01-24 00:00:00 +0000 UTC,0.00046001530857338785,0.0006489596575196568,0.0005854556438863235
1991-01-25 00:00:00 +0000 UTC,0.0004343161532844464,0.000612535582803084,0.0005525958507249762
1991-01-26 00:00:00 +0000 UTC,0.0004111868828885894,0.0005781558774145356,0.0005215803749220523
1991-01-27 00:00:00 +0000 UTC,0.00039319744355052066,0.0005457057973012969,0.0004923057007158464
1991-01-28 00:00:00 +0000 UTC,0.0003777779503771558,0.000515077038635251,0.00046467412236041427
1991-01-29 00:00:00 +0000 UTC,0.0003649283420968754,0.000486167376343226,0.00043859341802757066
1991-01-30 00:00:00 +0000 UTC,0.0003520787644524046,0.00045888032292550334,0.0004139765420117461
1991-01-31 00:00:00 +0000 UTC,0.0003392291868079339,0.00043312480642377477,0.0003907413342104236
1991-02-01 00:00:00 +0000 UTC,0.00032894949405654766,0.00040881486646375054,0.00036881024591052763
1991-02-02 00:00:00 +0000 UTC,0.00033408932511433593,0.0003858693673579446,0.00034811008096556607
1991-02-03 00:00:00 +0000 UTC,0.0003649283420968754,0.00036421172731110276,0.00032857175149968865
1991-02-04 00:00:00 +0000 UTC,0.0004574453930444937,0.0006972912038447103,0.0003808826238780897
1991-02-05 00:00:00 +0000 UTC,0.0006630388191708836,0.002127469427033326,0.0004302574506919908
1991-02-06 00:00:00 +0000 UTC,0.0010408168308196587,0.0027362137155767,0.0004768610229908408
1991-02-07 00:00:00 +0000 UTC,0.0014288743820407717,0.002224879761800529,0.0005208488826181814
1991-02-08 00:00:00 +0000 UTC,0.0016961458421322405,0.0017978296561545544,0.0005623678413406307
1991-02-09 00:00:00 +0000 UTC,0.0017681035994845152,0.0014416967929228165,0.00060155647083978
1991-02-10 00:00:00 +0000 UTC,0.0015059719704508348,0.0011452065527900225,0.0006385455652023805
1991-02-11 00:00:00 +0000 UTC,0.0011461834287759382,0.0008988504195304584,0.0006317234763137838
1991-02-12 00:00:00 +0000 UTC,0.0008300835123638612,0.0007110040791711709,0.000596266814509241
1991-02-13 00:00:00 +0000 UTC,0.0006784583736158678,0.0006238468183637034,0.0005628002241734008
1991-02-14 00:00:00 +0000 UTC,0.0005448225822985141,0.0005888322487206165,0.000531212008822472
1991-02-15 00:00:00 +0000 UTC,0.00046001530857338785,0.000555782937296697,0.0005013967411467545
1991-02-16 00:00:00 +0000 UTC,0.0005062738493651019,0.0005245885802981989,0.0004732549111415167
1991-02-17 00:00:00 +0000 UTC,0.00046001530857338785,0.0004951450649381339,0.0004466925939871849
1991-02-18 00:00:00 +0000 UTC,0.00041889662947527186,0.000467354121954436,0.00042162113657037904
1991-02-19 00:00:00 +0000 UTC,0.0005910811230902281,0.0004411229976311939,0.00039795686159954126
1991-02-20 00:00:00 +0000 UTC,0.0010922151413975416,0.0007547057568758728,0.00044637336488240556
1991-02-21 00:00:00 +0000 UTC,0.0015804995820603844,0.0019298792045977834,0.0004920724013510297
1991-02-22 00:00:00 +0000 UTC,0.0017475442752533622,0.0018753478058934501,0.000535206493913633
1991-02-23 00:00:00 +0000 UTC,0.0013029484598533392,0.001504183198903111,0.0005759196048449023
1991-02-24 00:00:00 +0000 UTC,0.0009637192424095956,0.0011951643686078498,0.0006143476162675635
1991-02-25 00:00:00 +0000 UTC,0.000809524188132708,0.0009383844762558736,0.0006261944852497637
1991-02-26 00:00:00 +0000 UTC,0.0007015876133759151,0.0007350837185753832,0.0005910481484111714
1991-02-27 00:00:00 +0000 UTC,0.0006116405085930006,0.0006183867656454204,0.0005578744654720768
1991-02-28 00:00:00 +0000 UTC,0.0005679518833301807,0.0005836786516746741,0.0005265627175423411
1991-03-01 00:00:00 +0000 UTC,0.0006244900862374714,0.0005509185955252317,0.0004970084000366447
1991-03-02 00:00:00 +0000 UTC,0.0013594866014890103,0.0007304089250554775,0.0005398654504397818
1991-03-03 00:00:00 +0000 UTC,0.0026984138787468676,0.0014711946839817266,0.0005803170687210174
1991-03-04 00:00:00 +0000 UTC,0.0027241131565790477,0.001699101359764316,0.000618498264257774
1991-03-05 00:00:00 +0000 UTC,0.0023566148070458494,0.0020924178646030585,0.0006545364687736184
1991-03-06 00:00:00 +0000 UTC,0.002068784022723227,0.0017578891196792798,0.0006885519616482596
1991-03-07 00:00:00 +0000 UTC,0.004137568045446454,0.0016375598504529763,0.0007206582713562269
1991-03-08 00:00:00 +0000 UTC,0.004625852363566059,0.0020790710680766555,0.0007509625543740512
1991-03-09 00:00:00 +0000 UTC,0.004805746818218365,0.0016999887931240876,0.0007795659528205724
1991-03-10 00:00:00 +0000 UTC,0.0025699179797589217,0.0013829503090857587,0.0008065639320240147
1991-03-11 00:00:00 +0000 UTC,0.0015470906189131413,0.0011181393912715796,0.0008019227232696966
1991-03-12 00:00:00 +0000 UTC,0.0012232810171860012,0.0009091073359625831,0.0007569133103565245
1991-03-13 00:00:00 +0000 UTC,0.0010408168308196587,0.0007919239322948066,0.0007144301349373197
1991-03-14 00:00:00 +0000 UTC,0.000953439580294019,0.0007474757202287515,0.0006743314072071758
1991-03-15 00:00:00 +0000 UTC,0.0008249436813060729,0.0007202839143988233,0.0006567586321343635
1991-03-16 00:00:00 +0000 UTC,0.0007529859852254174,0.0007451132115961616,0.0006514846119633923
1991-03-17 00:00:00 +0000 UTC,0.000809524188132708,0.000736113522915982,0.0006149188194555069
1991-03-18 00:00:00 +0000 UTC,0.0009303102792623523,0.0006562177171370537,0.0005980634422957676
1991-03-19 00:00:00 +0000 UTC,0.0010074078676724153,0.0007124427430896655,0.0006352485894194295
1991-03-20 00:00:00 +0000 UTC,0.0010305371687040822,0.0008072960604359277,0.0006050936402191496
1991-03-21 00:00:00 +0000 UTC,0.0010074078676724153,0.0006425697040010736,0.0005711316277789575
1991-03-22 00:00:00 +0000 UTC,0.0008969013773867284,0.0006502787138248716,0.0006098283733707931
1991-03-23 00:00:00 +0000 UTC,0.0009303102792623523,0.000802276066123417,0.0006276783480163548
1991-03-24 00:00:00 +0000 UTC,0.0013492069393734338,0.0009020598088940188,0.000663201303159064
1991-03-25 00:00:00 +0000 UTC,0.0016318978926382675,0.0013089548583289064,0.0006967304659954583
1991-03-26 00:00:00 +0000 UTC,0.0015213914636241998,0.00119261938889648,0.0007283777418482999
1991-03-27 00:00:00 +0000 UTC,0.0019454279547930695,0.0010530091710803501,0.0007582487551447824
1991-03-28 00:00:00 +0000 UTC,0.003443689994842364,0.0015254580528634484,0.0007864432019435426
1991-03-29 00:00:00 +0000 UTC,0.00357218589383031,0.0026375265676781895,0.0008130551826754358
1991-03-30 00:00:00 +0000 UTC,0.0026727146009146874,0.0022843816287607408,0.000838173516208612
1991-03-31 00:00:00 +0000 UTC,0.0016087687141498395,0.0018829943708323653,0.000861882036286103
1991-04-01 00:00:00 +0000 UTC,0.0012052915472121229,0.0015574987779637158,0.0008842598713252936
1991-04-02 00:00:00 +0000 UTC,0.0010536663471925102,0.001389689125778786,0.0009053817085131263
1991-04-03 00:00:00 +0000 UTC,0.0009919883132274313,0.0014054866095780027,0.0009253180430784673
1991-04-04 00:00:00 +0000 UTC,0.0009611493268807014,0.001150237906684992,0.0008894142615443638
1991-04-05 00:00:00 +0000 UTC,0.0010074078676724153,0.0009773908998208256,0.0008658382649730501
1991-04-06 00:00:00 +0000 UTC,0.0011230541277442714,0.000956488160533134,0.0008243186467646605
1991-04-07 00:00:00 +0000 UTC,0.0012849589898794608,0.0008780199314499259,0.000782671915842863
1991-04-08 00:00:00 +0000 UTC,0.0016113385684071143,0.0008629733121653157,0.0007883672965603845
1991-04-09 00:00:00 +0000 UTC,0.0026984138787468676,0.0010830531266010591,0.0008148712838827128
